Using Best Grid Path: false
Using Waypoints: false
Using Best Waypoint Path: false
Heuristic: Manhattan Distance


0_WaypointTraversalTime	0_GridTraversalTime	0_TotalTraversalTime	1_WaypointTraversalTime	1_GridTraversalTime	1_TotalTraversalTime	2_WaypointTraversalTime	2_GridTraversalTime	2_TotalTraversalTime	3_WaypointTraversalTime	3_GridTraversalTime	3_TotalTraversalTime	4_WaypointTraversalTime	4_GridTraversalTime	4_TotalTraversalTime	5_WaypointTraversalTime	5_GridTraversalTime	5_TotalTraversalTime	6_WaypointTraversalTime	6_GridTraversalTime	6_TotalTraversalTime	7_WaypointTraversalTime	7_GridTraversalTime	7_TotalTraversalTime	8_WaypointTraversalTime	8_GridTraversalTime	8_TotalTraversalTime	
0	5.16587	5.16587	0	1.93896	1.93896	0	0.0821097	0.0821097	0	0.110262	0.110262	0	0.32228	0.32228	0	0.200875	0.200875	0	2.83249	2.83249	0	0.19589	0.19589	0	0.0299114	0.0299114	
0	5.5163	5.5163	0	1.98031	1.98031	0	0.111728	0.111728	0	0.0815232	0.0815232	0	0.315536	0.315536	0	0.189439	0.189439	0	2.79349	2.79349	0	0.191785	0.191785	0	0.0425211	0.0425211	
0	5.14417	5.14417	0	2.02635	2.02635	0	0.112901	0.112901	0	0.10293	0.10293	0	0.306152	0.306152	0	0.207034	0.207034	0	2.97178	2.97178	0	0.393833	0.393833	0	0.0463333	0.0463333	
0	5.88492	5.88492	0	2.046	2.046	0	0.106156	0.106156	0	0.0903206	0.0903206	0	0.356591	0.356591	0	0.19677	0.19677	0	2.74364	2.74364	0	0.183867	0.183867	0	0.0272721	0.0272721	
0	5.47642	5.47642	0	2.07386	2.07386	0	0.0909071	0.0909071	0	0.0738987	0.0738987	0	0.301753	0.301753	0	0.218764	0.218764	0	2.75067	2.75067	0	0.201462	0.201462	0	0.0281519	0.0281519	
0	6.07876	6.07876	0	2.07855	2.07855	0	0.113781	0.113781	0	0.103517	0.103517	0	0.426677	0.426677	0	0.207913	0.207913	0	2.87824	2.87824	0	0.192078	0.192078	0	0.0299114	0.0299114	
0	5.34915	5.34915	0	1.98324	1.98324	0	0.10381	0.10381	0	0.071846	0.071846	0	0.307618	0.307618	0	0.228441	0.228441	0	2.91519	2.91519	0	0.1868	0.1868	0	0.0269789	0.0269789	
0	5.08728	5.08728	0	1.946	1.946	0	0.0747785	0.0747785	0	0.0653945	0.0653945	0	0.344567	0.344567	0	0.188852	0.188852	0	2.71548	2.71548	0	0.226681	0.226681	0	0.0457468	0.0457468	
0	5.63683	5.63683	0	2.21022	2.21022	0	0.114367	0.114367	0	0.0973586	0.0973586	0	0.319348	0.319348	0	0.219937	0.219937	0	2.74628	2.74628	0	0.187973	0.187973	0	0.0249262	0.0249262	
0	6.18227	6.18227	0	1.99527	1.99527	0	0.0759515	0.0759515	0	0.0692067	0.0692067	0	0.296181	0.296181	0	0.187679	0.187679	0	2.64452	2.64452	0	0.214951	0.214951	0	0.0249262	0.0249262	
