Using Best Grid Path: false
Using Waypoints: false
Using Best Waypoint Path: false
Heuristic: Pure Distance


0_WaypointTraversalTime	0_GridTraversalTime	0_TotalTraversalTime	1_WaypointTraversalTime	1_GridTraversalTime	1_TotalTraversalTime	2_WaypointTraversalTime	2_GridTraversalTime	2_TotalTraversalTime	3_WaypointTraversalTime	3_GridTraversalTime	3_TotalTraversalTime	4_WaypointTraversalTime	4_GridTraversalTime	4_TotalTraversalTime	5_WaypointTraversalTime	5_GridTraversalTime	5_TotalTraversalTime	6_WaypointTraversalTime	6_GridTraversalTime	6_TotalTraversalTime	7_WaypointTraversalTime	7_GridTraversalTime	7_TotalTraversalTime	8_WaypointTraversalTime	8_GridTraversalTime	8_TotalTraversalTime	
0	2.36417	2.36417	0	0.248675	0.248675	0	0.0917869	0.0917869	0	0.0782974	0.0782974	0	0.382103	0.382103	0	0.11642	0.11642	0	0.648373	0.648373	0	0.187679	0.187679	0	0.0387088	0.0387088	
0	1.64249	1.64249	0	0.24193	0.24193	0	0.0970654	0.0970654	0	0.0785907	0.0785907	0	0.362456	0.362456	0	0.151023	0.151023	0	0.663036	0.663036	0	0.190025	0.190025	0	0.0360696	0.0360696	
0	1.53047	1.53047	0	0.25454	0.25454	0	0.100291	0.100291	0	0.0777109	0.0777109	0	0.382103	0.382103	0	0.117593	0.117593	0	0.938103	0.938103	0	0.321694	0.321694	0	0.0337236	0.0337236	
0	1.55275	1.55275	0	0.247502	0.247502	0	0.100584	0.100584	0	0.0824029	0.0824029	0	0.381517	0.381517	0	0.164513	0.164513	0	0.67066	0.67066	0	0.189439	0.189439	0	0.0331371	0.0331371	
0	1.63633	1.63633	0	0.245156	0.245156	0	0.0970654	0.0970654	0	0.0806434	0.0806434	0	0.365681	0.365681	0	0.112021	0.112021	0	0.783854	0.783854	0	0.183574	0.183574	0	0.0319641	0.0319641	
0	2.12899	2.12899	0	0.254833	0.254833	0	0.382983	0.382983	0	0.0785907	0.0785907	0	0.366268	0.366268	0	0.117593	0.117593	0	0.654531	0.654531	0	0.180055	0.180055	0	0.0319641	0.0319641	
0	1.77709	1.77709	0	0.25366	0.25366	0	0.0912004	0.0912004	0	0.0733122	0.0733122	0	0.400285	0.400285	0	0.109968	0.109968	0	0.654238	0.654238	0	0.179468	0.179468	0	0.0390021	0.0390021	
0	1.62548	1.62548	0	0.363042	0.363042	0	0.0944261	0.0944261	0	0.075365	0.075365	0	0.362162	0.362162	0	0.114367	0.114367	0	0.985316	0.985316	0	0.189439	0.189439	0	0.0384156	0.0384156	
0	1.61258	1.61258	0	0.236945	0.236945	0	0.109968	0.109968	0	0.074192	0.074192	0	0.379757	0.379757	0	0.113487	0.113487	0	0.652772	0.652772	0	0.197356	0.197356	0	0.0489726	0.0489726	
0	1.59498	1.59498	0	0.237238	0.237238	0	0.0912004	0.0912004	0	0.0797637	0.0797637	0	0.380344	0.380344	0	0.112314	0.112314	0	0.655411	0.655411	0	0.190025	0.190025	0	0.0381224	0.0381224	
