Using Best Grid Path: true
Using Waypoints: true
Using Best Waypoint Path: false
Heuristic: Pure Distance


0_WaypointTraversalTime	0_GridTraversalTime	0_TotalTraversalTime	1_WaypointTraversalTime	1_GridTraversalTime	1_TotalTraversalTime	2_WaypointTraversalTime	2_GridTraversalTime	2_TotalTraversalTime	3_WaypointTraversalTime	3_GridTraversalTime	3_TotalTraversalTime	4_WaypointTraversalTime	4_GridTraversalTime	4_TotalTraversalTime	5_WaypointTraversalTime	5_GridTraversalTime	5_TotalTraversalTime	6_WaypointTraversalTime	6_GridTraversalTime	6_TotalTraversalTime	7_WaypointTraversalTime	7_GridTraversalTime	7_TotalTraversalTime	8_WaypointTraversalTime	8_GridTraversalTime	8_TotalTraversalTime	
0.309378	0.331078	0.640455	0.419932	0.445445	0.865377	0.172724	0.191198	0.363922	0.220816	0.470958	0.691774	0.26451	0.506441	0.770951	1.1466	1.11611	2.26271	0.394713	0.858339	1.25305	0.102051	0.339289	0.44134	0.0607025	0.40439	0.465093	
0.297648	0.375652	0.673299	0.434008	0.451896	0.885905	0.178002	0.190612	0.368614	0.228148	0.503508	0.731656	0.273601	0.516704	0.790306	0.639576	0.744852	1.38443	0.340755	0.572422	0.913177	0.0876814	0.335477	0.423158	0.0686202	0.341342	0.409962	
0.289143	0.322574	0.611717	0.429316	0.443099	0.872415	0.285038	0.25542	0.540458	0.208793	0.842211	1.051	0.281812	0.50996	0.791772	0.604386	0.730483	1.33487	0.33577	0.629605	0.965375	0.112314	0.303806	0.41612	0.0615823	0.338996	0.400578	
0.277707	0.331371	0.609078	0.412308	0.446032	0.858339	0.208793	0.190319	0.399112	0.22111	0.462747	0.683856	0.262458	1.15452	1.41698	0.616409	0.761861	1.37827	0.340755	0.563624	0.904379	0.0826962	0.324333	0.407029	0.058943	0.350726	0.409669	
0.288557	0.343688	0.632245	0.447791	0.438407	0.886198	0.185627	0.189439	0.375065	0.229027	0.526088	0.755116	0.286797	0.499403	0.7862	0.59119	0.74192	1.33311	0.426384	0.587964	1.01435	0.109968	0.304686	0.414654	0.0656877	0.340169	0.405856	
0.285038	0.331078	0.616116	0.412894	0.44134	0.854234	0.202342	0.184454	0.386795	0.214951	0.459228	0.674179	0.26539	0.486207	0.751597	0.56861	0.714647	1.28326	0.327559	0.555413	0.882972	0.107916	0.303219	0.411135	0.0653945	0.340462	0.405856	
0.284158	0.345154	0.629312	0.410842	0.449257	0.860099	0.179468	0.187386	0.366854	0.214658	0.464506	0.679164	0.586498	0.528728	1.11523	0.608785	0.77359	1.38238	0.348086	0.561865	0.909951	0.0824029	0.363922	0.446325	0.0580633	0.496764	0.554827	
0.4387	0.409962	0.848662	0.421105	0.445445	0.86655	0.180055	0.182108	0.362162	0.351605	0.455415	0.807021	0.252194	1.22959	1.48179	0.665382	0.874468	1.53985	0.38357	0.571835	0.955405	0.112314	0.302633	0.414947	0.123165	0.771831	0.894996	
0.48474	0.611717	1.09646	0.423451	0.486793	0.910244	0.167738	0.46128	0.629019	0.187679	0.555707	0.743386	0.216124	1.30613	1.52225	1.47416	1.94131	3.41547	0.838692	1.39264	2.23133	0.329025	0.682683	1.01171	0.301753	0.738107	1.03986	
0.717287	0.75189	1.46918	1.05394	1.08209	2.13602	0.46392	0.437234	0.901154	0.568903	0.44046	1.00936	0.311724	0.487673	0.799396	0.630192	0.759808	1.39	0.403804	0.687375	1.09118	0.0988249	0.361283	0.460107	0.0850422	0.391487	0.476529	
0.333131	0.319934	0.653065	0.489432	0.436061	0.925493	0.214365	0.182694	0.397059	0.280053	0.469785	0.749837	0.300873	0.481515	0.782388	0.679164	0.734295	1.41346	0.374772	0.569783	0.944555	0.192078	0.30234	0.494418	0.0618755	0.894702	0.956578	
0.263337	0.329905	0.593242	1.0903	1.34132	2.43162	0.438114	0.538112	0.976225	0.560692	0.952179	1.51287	0.228148	0.575648	0.803795	0.601453	0.761274	1.36273	0.343981	0.603213	0.947194	0.0894409	0.407323	0.496764	0.0618755	0.492365	0.55424	
0.752183	0.93693	1.68911	0.516998	0.479755	0.996753	0.145745	0.327559	0.473304	0.904673	1.19176	2.09644	0.275654	1.51551	1.79116	0.637816	0.769192	1.40701	0.333424	1.70964	2.04306	0.284158	0.861272	1.14543	0.152783	1.01904	1.17182	
1.17651	1.10995	2.28646	1.31317	1.41405	2.72721	0.285918	0.544856	0.830774	0.582685	1.36713	1.94981	0.445152	0.526675	0.971827	0.596761	0.924614	1.52138	0.392367	0.633418	1.02578	0.0868017	0.348966	0.435768	0.0592363	0.379757	0.438994	
0.237825	1.07886	1.31669	0.422278	0.454242	0.876521	0.222869	0.230787	0.453656	0.258939	0.550428	0.809367	0.368321	0.517291	0.885612	0.610837	0.780628	1.39147	0.903206	1.13077	2.03397	0.0838692	0.349259	0.433129	0.0592363	0.363922	0.423158	
0.299994	0.319348	0.619342	0.414361	0.443099	0.85746	0.175656	0.195304	0.37096	0.229027	0.471544	0.700572	0.276827	0.498816	0.775643	0.60204	0.74016	1.3422	0.327266	0.626086	0.953352	0.132548	0.294129	0.426677	0.058943	0.357177	0.41612	
0.236359	0.799396	1.03575	0.437234	0.460107	0.897341	0.271548	0.579166	0.850715	0.179762	0.593829	0.77359	0.241344	0.562745	0.804088	0.632831	0.758928	1.39176	0.325213	0.631658	0.956871	0.0859219	0.377998	0.46392	0.0583565	0.368027	0.426384	
